Date,Open,High,Low,Close,Adj Close,Volume
"Mar 4, 2021",828.00,854.65,787.20,833.55,833.55,"63,728"
"Mar 3, 2021",783.90,851.00,727.20,828.35,828.35,"163,448"
"Mar 2, 2021",761.90,797.35,753.40,782.65,782.65,"82,857"
"Mar 1, 2021",764.60,768.00,737.55,758.35,758.35,"20,742"
"Feb 26, 2021",729.00,769.10,724.00,749.60,749.60,"72,640"
"Feb 25, 2021",749.90,759.95,736.00,740.00,740.00,"27,948"
"Feb 24, 2021",742.00,758.00,688.55,742.55,742.55,"91,558"
"Feb 23, 2021",762.00,766.60,721.10,733.40,733.40,"53,799"
"Feb 22, 2021",778.80,778.80,750.00,759.40,759.40,"51,908"
"Feb 19, 2021",796.70,796.70,720.05,769.00,769.00,"90,757"
"Feb 18, 2021",761.10,813.00,725.00,784.20,784.20,"140,889"
"Feb 17, 2021",778.15,820.05,712.10,749.55,749.55,"406,422"
"Feb 16, 2021",710.00,787.80,687.15,764.05,764.05,"346,745"
"Feb 15, 2021",645.00,706.45,630.00,683.35,683.35,"325,564"
"Feb 12, 2021",596.30,632.95,592.65,627.60,627.60,"114,013"
"Feb 11, 2021",564.25,592.00,563.60,588.75,588.75,"30,533"
"Feb 10, 2021",578.05,578.05,556.80,563.95,563.95,"51,395"
"Feb 9, 2021",571.90,583.65,560.15,566.70,566.70,"80,140"
"Feb 8, 2021",530.00,589.00,522.95,573.25,573.25,"91,725"
"Feb 5, 2021",526.05,545.00,518.00,529.60,529.60,"142,086"
"Feb 4, 2021",513.00,525.10,504.00,516.75,516.75,"78,911"
"Feb 3, 2021",492.15,511.70,483.00,504.65,504.65,"64,740"
"Feb 2, 2021",489.45,498.60,473.75,491.55,491.55,"68,858"
"Feb 1, 2021",463.30,491.55,456.45,482.30,482.30,"61,435"
"Jan 29, 2021",469.00,472.75,454.25,461.00,461.00,"34,311"
"Jan 28, 2021",460.00,475.75,449.00,459.80,459.80,"39,965"
"Jan 27, 2021",467.75,487.30,461.00,463.15,463.15,"53,262"
"Jan 25, 2021",500.00,500.00,465.00,471.15,471.15,"61,260"
"Jan 22, 2021",472.00,486.15,463.00,477.15,477.15,"107,675"
"Jan 21, 2021",458.00,478.00,447.85,471.25,471.25,"192,950"
"Jan 20, 2021",420.55,458.00,418.50,455.55,455.55,"123,131"
"Jan 19, 2021",407.55,423.00,407.05,418.05,418.05,"34,016"
"Jan 18, 2021",425.50,432.50,400.00,405.95,405.95,"68,850"
"Jan 15, 2021",443.60,447.00,428.00,433.25,433.25,"38,185"
"Jan 14, 2021",448.00,454.90,433.40,443.45,443.45,"53,984"
"Jan 13, 2021",449.00,453.75,442.25,447.20,447.20,"34,811"
"Jan 12, 2021",447.05,457.90,447.05,449.90,449.90,"39,395"
"Jan 11, 2021",459.95,464.25,441.00,448.90,448.90,"36,168"
"Jan 8, 2021",459.95,459.95,452.30,454.35,454.35,"33,077"
"Jan 7, 2021",458.25,464.00,451.85,454.95,454.95,"51,805"
"Jan 6, 2021",441.95,459.30,438.00,453.30,453.30,"92,033"
"Jan 5, 2021",436.10,443.90,436.10,437.45,437.45,"40,672"
"Jan 4, 2021",448.00,448.00,435.25,441.10,441.10,"65,956"
"Jan 1, 2021",438.35,440.10,431.75,434.55,434.55,"39,904"
"Dec 31, 2020",438.00,442.00,432.20,437.70,437.70,"46,520"
"Dec 30, 2020",435.00,447.00,426.00,436.50,436.50,"77,107"
"Dec 29, 2020",442.80,442.80,421.80,429.00,429.00,"90,338"
"Dec 28, 2020",431.25,455.00,430.90,434.60,434.60,"100,415"
"Dec 24, 2020",430.00,436.00,425.90,428.05,428.05,"55,209"
"Dec 23, 2020",410.00,430.30,406.55,428.15,428.15,"47,246"
"Dec 22, 2020",388.25,412.20,381.30,408.20,408.20,"85,557"
"Dec 21, 2020",420.10,434.75,383.65,395.25,395.25,"101,648"
"Dec 18, 2020",428.00,428.40,421.15,424.95,424.95,"21,745"
"Dec 17, 2020",433.00,441.55,424.70,429.25,429.25,"41,875"
"Dec 16, 2020",430.90,435.00,425.65,431.50,431.50,"18,484"
"Dec 15, 2020",421.00,432.50,416.10,430.85,430.85,"63,216"
"Dec 14, 2020",427.00,433.15,418.65,425.65,425.65,"43,941"
"Dec 11, 2020",426.00,431.45,416.55,425.10,425.10,"31,032"
"Dec 10, 2020",424.00,435.35,415.25,429.80,429.80,"62,803"
"Dec 9, 2020",423.80,435.00,423.80,426.65,426.65,"36,276"
"Dec 8, 2020",439.95,439.95,415.50,432.10,432.10,"58,484"
"Dec 7, 2020",440.00,444.85,427.40,439.80,439.80,"51,038"
"Dec 4, 2020",431.90,444.60,430.00,436.10,436.10,"103,896"
"Dec 3, 2020",426.65,438.60,420.45,427.75,427.75,"258,290"
"Dec 2, 2020",381.20,434.00,376.10,419.50,419.50,"244,117"
"Dec 1, 2020",382.90,382.90,372.00,378.65,378.65,"60,212"
"Nov 27, 2020",364.60,390.85,364.15,377.15,377.15,"97,019"
"Nov 26, 2020",373.00,373.00,357.75,364.60,364.60,"28,324"
"Nov 25, 2020",378.00,383.25,344.55,367.35,367.35,"85,453"
"Nov 24, 2020",379.50,387.70,378.05,380.15,380.15,"55,844"
"Nov 23, 2020",395.00,395.00,375.30,379.80,379.80,"46,718"
"Nov 20, 2020",374.00,395.20,374.00,383.90,383.90,"125,477"
"Nov 19, 2020",380.10,384.80,370.00,375.80,375.80,"65,376"
"Nov 18, 2020",371.60,407.70,369.90,386.25,386.25,"302,145"
"Nov 17, 2020",340.65,372.90,340.65,367.75,367.75,"251,939"
"Nov 14, 2020",335.00,344.00,333.50,340.65,340.65,"34,139"
"Nov 13, 2020",326.55,333.50,323.00,331.35,331.35,"55,016"
"Nov 12, 2020",320.05,329.75,319.85,326.05,326.05,"56,788"
"Nov 11, 2020",315.00,324.15,312.00,319.45,319.45,"105,234"
"Nov 10, 2020",312.00,319.00,308.60,315.05,315.05,"90,272"
"Nov 9, 2020",296.00,313.40,289.40,308.35,308.35,"60,617"
"Nov 6, 2020",299.50,299.50,289.70,291.55,291.55,"47,369"
"Nov 5, 2020",295.10,305.00,293.45,298.95,298.95,"73,286"
"Nov 4, 2020",287.10,297.00,284.15,292.95,292.95,"97,992"
"Nov 3, 2020",290.00,292.80,286.10,291.80,291.80,"13,089"
"Nov 2, 2020",292.00,296.15,285.80,286.85,286.85,"27,464"
"Oct 30, 2020",289.80,298.65,287.35,290.30,290.30,"49,058"
"Oct 29, 2020",285.85,289.30,280.20,288.85,288.85,"7,184"
"Oct 28, 2020",289.20,290.70,284.85,285.75,285.75,"4,774"
"Oct 27, 2020",285.00,291.85,284.00,288.30,288.30,"15,684"
"Oct 26, 2020",292.50,292.50,285.05,287.95,287.95,"6,012"
"Oct 23, 2020",294.45,296.20,290.65,292.60,292.60,"9,522"
"Oct 22, 2020",292.35,294.40,289.80,292.80,292.80,"19,756"
"Oct 21, 2020",290.25,298.30,287.85,294.40,294.40,"15,950"
"Oct 20, 2020",287.50,291.00,286.65,289.15,289.15,"6,565"
"Oct 19, 2020",292.05,293.40,287.50,288.80,288.80,"15,681"
"Oct 16, 2020",294.90,294.90,286.00,290.55,290.55,"10,688"
"Oct 15, 2020",295.60,297.35,287.00,287.85,287.85,"39,193"
"Oct 14, 2020",295.75,299.00,291.00,294.95,294.95,"29,936"
"Oct 13, 2020",293.00,299.10,290.40,297.50,297.50,"59,404"
"Oct 12, 2020",293.95,294.50,283.05,293.40,293.40,"39,536"
"Oct 9, 2020",282.00,291.90,280.30,289.75,289.75,"44,267"
"Oct 8, 2020",275.00,283.80,274.75,281.35,281.35,"61,115"
"Oct 7, 2020",264.45,274.55,258.35,271.85,271.85,"44,820"
"Oct 6, 2020",260.00,263.75,258.15,259.65,259.65,"18,125"
"Oct 5, 2020",251.85,259.60,247.00,257.35,257.35,"21,878"
"Oct 1, 2020",241.65,247.90,241.65,246.90,246.90,"16,234"
"Sep 30, 2020",249.80,249.85,240.65,242.30,242.30,"20,774"
"Sep 29, 2020",258.00,258.00,247.05,248.40,248.40,"20,872"
"Sep 28, 2020",251.20,254.50,249.15,250.85,250.85,"22,058"
"Sep 25, 2020",235.05,249.70,235.05,247.15,247.15,"28,164"
"Sep 24, 2020",240.00,243.75,233.15,235.00,235.00,"648,998"
"Sep 23, 2020",250.60,251.65,240.00,241.90,241.90,"24,297"
"Sep 22, 2020",240.00,251.85,231.55,247.05,247.05,"40,935"
"Sep 21, 2020",258.15,260.00,240.05,245.35,245.35,"61,537"
"Sep 18, 2020",264.70,265.25,256.05,258.10,258.10,"29,583"
"Sep 17, 2020",267.50,269.35,261.10,262.15,262.15,"21,146"
"Sep 16, 2020",267.20,272.80,266.35,267.50,267.50,"25,966"
"Sep 15, 2020",268.55,275.00,267.05,268.80,268.80,"34,576"
"Sep 14, 2020",274.60,277.65,265.15,268.15,268.15,"27,873"
"Sep 11, 2020",273.50,274.80,268.00,271.65,271.65,"24,957"
"Sep 10, 2020",265.90,279.00,265.85,271.75,271.75,"58,841"
"Sep 9, 2020",251.30,263.65,251.30,261.70,261.70,"24,573"
"Sep 8, 2020",272.00,272.50,260.05,262.45,262.45,"31,434"
"Sep 7, 2020",263.00,274.00,263.00,272.15,272.15,"23,124"
"Sep 4, 2020",274.95,274.95,264.45,265.40,265.40,"66,086"
"Sep 3, 2020",275.25,282.40,271.00,275.85,275.85,"83,425"
"Sep 2, 2020",266.50,279.90,256.50,275.25,275.25,"65,512"
"Sep 1, 2020",257.00,266.70,248.25,263.45,263.45,"76,514"
"Aug 31, 2020",279.90,281.05,250.25,253.70,253.70,"81,280"
"Aug 28, 2020",283.80,287.60,272.90,275.15,275.15,"239,737"
"Aug 27, 2020",285.00,287.10,276.40,277.60,277.60,"50,443"
"Aug 26, 2020",296.00,296.00,281.05,283.30,283.30,"88,182"
"Aug 25, 2020",289.90,303.10,276.50,292.15,292.15,"275,917"
"Aug 24, 2020",279.00,295.90,273.15,286.60,286.60,"124,631"
"Aug 21, 2020",278.00,284.40,270.00,272.05,272.05,"206,527"
"Aug 20, 2020",244.90,270.10,240.90,270.10,270.10,"184,295"
"Aug 19, 2020",239.90,248.50,238.10,245.55,245.55,"70,743"
"Aug 18, 2020",235.00,244.45,235.00,237.50,237.50,"22,331"
"Aug 17, 2020",248.00,248.00,231.15,233.55,233.55,"14,339"
"Aug 14, 2020",245.00,245.00,235.25,238.25,238.25,"25,854"
"Aug 13, 2020",248.00,250.00,240.05,241.00,241.00,"24,483"
"Aug 12, 2020",251.00,251.20,245.00,246.95,246.95,"57,887"
"Aug 11, 2020",254.85,258.80,247.75,249.30,249.30,"39,870"
"Aug 10, 2020",254.00,261.45,250.00,254.90,254.90,"106,469"
"Aug 7, 2020",237.70,253.55,233.50,249.95,249.95,"137,980"
"Aug 6, 2020",232.15,232.25,229.90,231.65,231.65,"7,301"
"Aug 5, 2020",238.50,238.50,229.85,230.70,230.70,"15,061"
"Aug 4, 2020",229.50,234.45,228.05,230.80,230.80,"18,202"
"Aug 3, 2020",235.00,235.15,228.00,229.00,229.00,"11,660"
"Jul 31, 2020",244.35,244.35,232.80,235.40,235.40,"40,186"
"Jul 30, 2020",242.00,246.90,238.05,244.90,244.90,"25,139"
"Jul 29, 2020",238.80,247.15,238.70,243.65,243.65,"67,597"
"Jul 28, 2020",232.00,235.75,221.00,235.40,235.40,"38,267"
"Jul 27, 2020",236.90,237.00,222.00,224.55,224.55,"27,895"
"Jul 24, 2020",236.10,236.90,231.30,232.90,232.90,"32,215"
"Jul 23, 2020",242.50,243.90,238.20,239.45,239.45,"14,174"
"Jul 22, 2020",241.50,247.80,240.00,241.50,241.50,"23,339"
"Jul 21, 2020",242.85,248.50,241.00,242.95,242.95,"12,632"
"Jul 20, 2020",242.90,247.00,238.80,240.65,240.65,"19,557"
"Jul 17, 2020",243.15,249.20,239.10,241.25,241.25,"18,957"
"Jul 16, 2020",244.00,247.40,238.00,241.85,241.85,"13,624"
"Jul 15, 2020",248.00,252.00,245.45,246.25,246.25,"8,127"
"Jul 14, 2020",253.00,255.00,246.00,246.50,246.50,"14,233"
"Jul 13, 2020",231.05,253.55,231.05,248.65,248.65,"43,674"
"Jul 10, 2020",244.80,244.80,237.45,241.50,241.50,"12,211"
"Jul 9, 2020",251.45,251.45,241.00,244.45,244.45,"23,716"
"Jul 8, 2020",260.00,260.00,248.40,249.75,249.75,"24,820"
"Jul 7, 2020",273.00,273.00,252.30,254.55,254.55,"61,501"
"Jul 6, 2020",265.00,268.80,261.00,262.25,262.25,"25,443"
"Jul 2, 2020",272.50,272.50,265.00,265.40,265.40,"19,967"
"Jul 1, 2020",259.80,269.30,259.00,263.55,263.55,"27,971"
"Jun 30, 2020",270.00,274.90,258.00,259.70,259.70,"81,462"
"Jun 29, 2020",276.45,281.65,264.00,270.85,270.85,"123,748"
"Jun 26, 2020",279.00,281.95,255.15,277.60,277.60,"1,053,133"
"Jun 25, 2020",247.10,268.55,247.10,268.55,268.55,"235,221"
"Jun 24, 2020",253.70,255.90,242.30,255.80,255.80,"457,303"
"Jun 23, 2020",233.80,243.75,233.45,243.75,243.75,"176,321"
"Jun 22, 2020",220.00,232.45,220.00,232.15,232.15,"597,748"
"Jun 18, 2020",219.40,225.00,218.50,220.90,220.90,"300,563"
"Jun 17, 2020",213.00,221.75,211.05,216.95,216.95,"109,049"
"Jun 16, 2020",211.00,219.90,200.25,211.20,211.20,"208,305"
"Jun 15, 2020",203.00,211.60,203.00,209.75,209.75,"99,313"
"Jun 12, 2020",192.20,204.85,190.25,202.85,202.85,"128,427"
"Jun 11, 2020",200.00,207.60,198.00,199.50,199.50,"219,118"
"Jun 10, 2020",192.00,197.80,188.70,197.75,197.75,"255,424"
"Jun 9, 2020",180.30,188.70,177.00,188.40,188.40,"273,120"
"Jun 8, 2020",186.00,186.50,177.65,179.75,179.75,"259,854"
"Jun 5, 2020",184.50,184.50,180.00,182.20,182.20,"107,891"
"Jun 4, 2020",184.50,185.10,179.00,181.00,181.00,"113,325"
"Jun 3, 2020",192.00,192.30,180.30,184.10,184.10,"73,873"
"Jun 2, 2020",183.75,189.40,182.55,187.15,187.15,"283,805"
"Jun 1, 2020",173.90,182.60,167.20,180.40,180.40,"43,870"
"May 29, 2020",180.15,181.00,173.05,174.90,174.90,"25,717"
"May 28, 2020",183.05,183.50,179.40,182.15,182.15,"13,965"
"May 27, 2020",183.00,187.00,175.00,183.05,183.05,"17,932"
"May 26, 2020",182.00,183.90,176.40,178.35,178.35,"8,504"
"May 22, 2020",176.90,182.50,170.65,180.35,180.35,"12,038"
"May 21, 2020",189.40,192.00,178.20,178.60,178.60,"12,402"
"May 20, 2020",186.00,188.25,180.25,184.25,184.25,"16,177"
"May 19, 2020",186.00,193.00,182.00,184.70,184.70,"12,348"
"May 18, 2020",195.90,198.90,185.15,185.30,185.30,"7,427"
"May 15, 2020",194.30,195.90,191.40,194.85,194.85,"3,168"
"May 14, 2020",205.75,207.10,195.90,197.30,197.30,"16,121"
"May 13, 2020",198.15,201.20,194.60,199.85,199.85,"2,352"
"May 12, 2020",195.00,195.25,192.00,192.90,192.90,"1,950"
"May 11, 2020",198.00,198.80,194.00,197.00,197.00,"9,229"
"May 8, 2020",196.40,200.30,194.20,196.35,196.35,"6,678"
"May 7, 2020",197.85,198.20,191.90,193.25,193.25,"3,570"
"May 6, 2020",192.85,200.60,192.10,195.80,195.80,"3,247"
"May 5, 2020",204.05,204.05,195.50,197.10,197.10,"2,808"
"May 4, 2020",206.70,206.70,196.70,198.80,198.80,"4,705"
"Apr 30, 2020",205.85,210.65,205.65,206.70,206.70,"6,692"
"Apr 29, 2020",202.35,207.50,198.40,205.50,205.50,"11,324"
"Apr 28, 2020",198.70,202.10,196.05,201.35,201.35,"4,778"
"Apr 27, 2020",196.85,200.00,193.70,199.40,199.40,"4,102"
"Apr 24, 2020",198.65,199.90,195.65,196.10,196.10,"1,306"
"Apr 23, 2020",201.00,201.90,197.30,199.95,199.95,"4,279"
"Apr 22, 2020",196.80,199.95,190.45,199.65,199.65,"18,092"
"Apr 21, 2020",201.40,201.40,195.60,196.50,196.50,"6,454"
"Apr 20, 2020",215.00,215.00,203.00,205.85,205.85,"15,403"
"Apr 17, 2020",204.90,209.00,202.95,207.45,207.45,"4,688"
"Apr 16, 2020",200.00,201.55,197.00,200.25,200.25,"5,085"
"Apr 15, 2020",205.00,208.30,201.00,204.25,204.25,"2,979"
"Apr 13, 2020",190.00,205.00,190.00,204.05,204.05,"7,814"
"Apr 9, 2020",195.95,200.35,194.75,197.30,197.30,"5,538"
"Apr 8, 2020",194.85,202.00,189.00,193.45,193.45,"11,645"
"Apr 7, 2020",200.00,200.00,194.50,198.25,198.25,"9,403"
"Apr 3, 2020",185.00,195.00,181.00,192.35,192.35,"107,629"
"Apr 1, 2020",185.00,191.40,185.00,189.20,189.20,"1,284"
"Mar 31, 2020",187.00,189.80,181.00,188.75,188.75,"54,771"
"Mar 30, 2020",180.00,185.00,177.50,184.40,184.40,"4,212"
"Mar 27, 2020",200.00,200.00,185.00,186.80,186.80,"5,070"
"Mar 26, 2020",190.05,199.95,185.00,194.10,194.10,"11,179"
"Mar 25, 2020",185.00,194.55,176.85,190.65,190.65,"5,547"
"Mar 24, 2020",176.85,188.00,176.50,185.30,185.30,"11,135"
"Mar 23, 2020",187.05,187.10,185.75,185.75,185.75,874
"Mar 20, 2020",215.00,215.00,195.45,195.50,195.50,"15,543"
"Mar 19, 2020",190.00,210.90,189.95,205.70,205.70,"56,714"
"Mar 18, 2020",178.00,196.35,171.00,191.75,191.75,"18,105"
"Mar 17, 2020",188.10,188.10,165.00,178.50,178.50,"14,381"
"Mar 16, 2020",177.00,194.00,166.75,171.65,171.65,"22,254"
"Mar 13, 2020",162.00,180.00,147.50,176.45,176.45,"33,713"
"Mar 12, 2020",189.00,189.00,163.10,163.85,163.85,"60,183"
"Mar 11, 2020",215.95,216.65,202.45,203.85,203.85,"15,359"
"Mar 9, 2020",231.90,231.90,202.00,205.80,205.80,"39,455"
"Mar 6, 2020",245.00,245.00,232.40,236.05,236.05,"19,421"
"Mar 5, 2020",253.80,254.35,247.00,249.30,249.30,"12,254"
"Mar 4, 2020",255.65,255.65,248.30,249.95,249.95,"5,550"
"Mar 3, 2020",258.95,262.25,252.95,257.35,257.35,"6,429"
"Mar 2, 2020",258.65,273.00,247.65,253.30,253.30,"23,616"
"Feb 28, 2020",243.00,255.00,225.00,253.05,253.05,"58,681"
"Feb 27, 2020",264.05,264.05,250.40,253.45,253.45,"28,073"
"Feb 26, 2020",290.50,290.50,260.85,264.05,264.05,"40,104"
"Feb 25, 2020",301.25,308.10,288.10,288.80,288.80,"30,943"
"Feb 24, 2020",314.45,318.10,300.15,302.30,302.30,"41,258"
"Feb 20, 2020",311.00,332.20,308.05,324.80,324.80,"10,644"
"Feb 19, 2020",304.00,313.75,304.00,310.45,310.45,"11,130"
"Feb 18, 2020",314.65,314.65,297.00,301.20,301.20,"16,085"
"Feb 17, 2020",327.45,331.65,310.90,314.45,314.45,"27,344"
"Feb 14, 2020",342.10,345.00,324.00,327.75,327.75,"29,448"
"Feb 13, 2020",338.85,346.95,330.95,339.20,339.20,"46,857"
"Feb 12, 2020",339.25,341.85,333.50,334.60,334.60,"12,066"
"Feb 11, 2020",339.95,339.95,331.35,337.35,337.35,"8,540"
"Feb 10, 2020",345.00,345.00,328.40,331.85,331.85,"8,343"
"Feb 7, 2020",360.00,360.00,326.30,329.85,329.85,"12,601"
"Feb 6, 2020",342.00,343.95,336.00,338.40,338.40,"6,598"
"Feb 5, 2020",334.15,339.90,330.00,338.10,338.10,"14,588"
"Feb 4, 2020",333.40,337.80,328.00,333.80,333.80,"28,704"
"Feb 3, 2020",334.35,338.95,322.20,331.80,331.80,"14,297"
"Jan 31, 2020",321.90,334.10,319.75,331.95,331.95,"12,109"
"Jan 30, 2020",324.65,325.30,317.60,320.75,320.75,"3,980"
"Jan 29, 2020",326.25,329.05,321.00,323.85,323.85,"8,118"
"Jan 28, 2020",331.20,331.60,320.90,323.85,323.85,"20,378"
"Jan 27, 2020",332.70,334.50,329.00,330.10,330.10,"21,407"
"Jan 24, 2020",328.30,334.90,326.80,333.30,333.30,"12,728"
"Jan 23, 2020",333.25,337.05,330.75,332.55,332.55,"25,277"
"Jan 22, 2020",335.20,338.80,330.05,332.70,332.70,"9,315"
"Jan 21, 2020",337.85,344.75,325.00,333.55,333.55,"21,964"
"Jan 20, 2020",340.00,345.20,337.00,339.40,339.40,"33,670"
"Jan 17, 2020",330.60,347.00,330.60,340.95,340.95,"19,497"
"Jan 16, 2020",334.10,343.00,334.10,339.95,339.95,"22,962"
"Jan 15, 2020",332.40,336.40,330.70,333.95,333.95,"28,644"
"Jan 14, 2020",337.85,337.85,331.25,333.25,333.25,"15,016"
"Jan 13, 2020",329.30,338.95,328.55,334.25,334.25,"15,966"
"Jan 10, 2020",336.00,338.65,326.30,330.25,330.25,"18,516"
"Jan 9, 2020",336.00,343.75,331.90,334.00,334.00,"36,629"
"Jan 8, 2020",326.05,335.10,322.30,332.10,332.10,"45,866"
"Jan 7, 2020",328.70,343.60,328.65,331.85,331.85,"101,052"
"Jan 6, 2020",346.20,346.20,322.00,324.40,324.40,"64,943"
"Jan 3, 2020",354.80,355.85,343.45,346.75,346.75,"78,771"
"Jan 2, 2020",332.00,365.80,332.00,357.05,357.05,"110,308"
"Jan 1, 2020",333.35,336.00,330.50,333.55,333.55,"19,702"
"Dec 31, 2019",334.95,336.90,330.00,331.90,331.90,"14,111"
"Dec 30, 2019",330.05,337.00,330.00,334.00,334.00,"27,224"
"Dec 27, 2019",334.65,336.50,328.65,330.05,330.05,"17,224"
"Dec 26, 2019",335.05,338.00,330.05,331.55,331.55,"25,563"
"Dec 24, 2019",329.95,340.95,329.90,334.75,334.75,"20,944"
"Dec 23, 2019",341.70,344.30,331.55,332.60,332.60,"30,452"
"Dec 20, 2019",322.00,350.00,322.00,341.70,341.70,"58,391"
"Dec 19, 2019",331.00,334.70,331.00,333.10,333.10,"10,854"
"Dec 18, 2019",337.00,337.00,332.30,333.15,333.15,"7,441"
"Dec 17, 2019",333.70,337.50,329.60,333.95,333.95,"43,577"
"Dec 16, 2019",335.80,337.10,330.05,332.15,332.15,"27,291"
"Dec 13, 2019",337.45,338.85,330.00,331.85,331.85,"30,475"
"Dec 12, 2019",348.00,348.00,327.00,335.80,335.80,"60,734"
"Dec 11, 2019",340.15,350.05,321.45,342.05,342.05,"191,537"
"Dec 10, 2019",334.90,341.90,329.00,336.20,336.20,"64,837"
"Dec 9, 2019",319.25,344.45,319.25,331.85,331.85,"121,651"
"Dec 6, 2019",325.05,326.80,314.45,318.75,318.75,"39,065"
"Dec 5, 2019",323.90,333.45,320.25,323.95,323.95,"80,011"
"Dec 4, 2019",313.00,330.75,310.30,323.70,323.70,"102,797"
"Dec 3, 2019",334.50,334.50,310.60,314.25,314.25,"61,552"
"Dec 2, 2019",312.50,341.40,303.30,332.15,332.15,"297,059"
"Nov 29, 2019",281.00,317.10,279.00,309.70,309.70,"211,912"
"Nov 28, 2019",283.50,284.40,278.40,280.20,280.20,"18,494"
"Nov 27, 2019",279.75,286.15,276.85,281.35,281.35,"27,748"
"Nov 26, 2019",265.55,285.00,263.60,277.30,277.30,"33,539"
"Nov 25, 2019",265.60,269.00,261.45,263.45,263.45,"20,930"
"Nov 22, 2019",266.25,269.50,261.30,263.35,263.35,"22,909"
"Nov 21, 2019",268.25,271.20,257.70,263.60,263.60,"24,451"
"Nov 20, 2019",268.00,276.60,265.00,266.90,266.90,"20,184"
"Nov 19, 2019",269.20,271.50,265.20,267.90,267.90,"28,995"
"Nov 18, 2019",268.95,276.00,265.85,269.15,269.15,"29,556"
"Nov 15, 2019",270.40,274.30,266.45,268.95,268.95,"19,272"
"Nov 14, 2019",275.00,276.15,269.00,271.25,271.25,"31,091"
"Nov 13, 2019",279.80,287.00,266.05,274.40,274.40,"77,931"
"Nov 11, 2019",284.95,284.95,277.90,279.80,279.80,"27,324"
"Nov 8, 2019",300.90,305.20,285.00,287.30,287.30,"82,190"
"Nov 7, 2019",285.00,304.00,283.75,298.90,298.90,"210,254"
"Nov 6, 2019",284.00,285.35,280.00,282.55,282.55,"21,364"
"Nov 5, 2019",286.00,291.15,282.00,284.00,284.00,"37,355"
"Nov 4, 2019",279.50,286.50,278.30,284.45,284.45,"60,764"
"Nov 1, 2019",278.00,288.00,276.00,277.45,277.45,"62,673"
"Oct 31, 2019",265.55,277.85,265.55,273.70,273.70,"45,329"
"Oct 30, 2019",264.00,269.00,260.50,264.80,264.80,"44,288"
"Oct 29, 2019",263.25,271.90,262.10,263.85,263.85,"15,702"
"Oct 27, 2019",265.00,269.50,263.00,263.70,263.70,"5,751"
"Oct 25, 2019",265.95,273.60,261.50,262.35,262.35,"53,512"
"Oct 24, 2019",264.00,279.50,260.00,265.35,265.35,"61,794"
"Oct 23, 2019",256.00,272.00,255.65,262.30,262.30,"106,918"
"Oct 22, 2019",238.75,258.80,237.20,252.85,252.85,"78,131"
"Oct 18, 2019",234.45,247.50,234.00,238.00,238.00,"32,388"
"Oct 17, 2019",235.00,241.00,231.15,233.15,233.15,"32,182"
"Oct 16, 2019",241.60,244.00,232.30,233.80,233.80,"56,477"
"Oct 15, 2019",232.50,255.35,232.20,238.05,238.05,"192,999"
"Oct 14, 2019",225.50,233.85,224.30,224.95,224.95,"10,760"
"Oct 11, 2019",223.10,226.00,221.55,222.10,222.10,"7,150"
"Oct 10, 2019",226.80,227.65,222.10,222.65,222.65,"11,192"
"Oct 9, 2019",225.10,229.60,221.70,225.30,225.30,"39,724"
"Oct 7, 2019",227.00,230.00,222.40,225.10,225.10,"7,727"
"Oct 4, 2019",234.00,234.00,223.00,226.00,226.00,"24,739"
"Oct 3, 2019",222.00,227.25,220.75,221.20,221.20,"33,055"
"Oct 1, 2019",230.05,230.35,222.95,224.60,224.60,"7,394"
"Sep 30, 2019",234.90,234.95,228.15,228.60,228.60,"26,644"
"Sep 27, 2019",233.65,237.85,232.35,233.20,233.20,"17,993"
"Sep 26, 2019",237.00,241.00,230.80,232.90,232.90,"240,217"
"Sep 25, 2019",237.15,247.00,234.00,236.70,236.70,"42,289"
"Sep 24, 2019",231.35,236.90,231.35,232.75,232.75,"30,237"
"Sep 23, 2019",227.00,237.85,224.35,231.25,231.25,"17,588"
"Sep 20, 2019",227.50,229.70,215.20,221.90,221.90,"42,722"
"Sep 19, 2019",224.00,224.00,220.40,221.15,221.15,"14,538"
"Sep 18, 2019",223.90,227.00,223.25,223.85,223.85,"5,313"
"Sep 17, 2019",232.05,235.70,218.60,222.85,222.85,"6,862"
"Sep 16, 2019",235.00,236.70,230.50,232.20,232.20,"6,618"
"Sep 13, 2019",238.00,238.80,233.00,235.70,235.70,"9,320"
"Sep 12, 2019",237.10,239.05,229.70,230.70,230.70,"4,961"
"Sep 11, 2019",234.05,241.05,193.00,234.80,234.80,"15,759"
"Sep 9, 2019",238.30,239.10,235.00,235.30,235.30,"5,399"
"Sep 6, 2019",239.35,239.65,234.00,237.95,237.95,"4,826"
"Sep 5, 2019",239.50,239.90,235.60,237.70,237.70,"8,949"
"Sep 4, 2019",233.65,240.85,233.65,236.35,236.35,"37,985"
"Sep 3, 2019",231.90,237.70,230.60,234.60,234.60,"29,460"
"Aug 30, 2019",239.00,239.95,230.85,234.50,234.50,"17,531"
"Aug 29, 2019",235.60,237.00,234.00,236.20,236.20,"11,490"
"Aug 28, 2019",238.95,239.75,232.05,234.55,234.55,"18,697"
"Aug 27, 2019",233.80,240.25,229.45,237.85,237.85,"16,733"
"Aug 26, 2019",224.90,229.85,224.75,229.00,229.00,"15,943"
